train_id,service_family,origin_terminal,destination_terminal,path,work_stops,stop_pattern,work_stop_count,origin_departure_time,destination_arrival_time,service_distance_km,candidate_source,timetable_basis
CAND0316,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-11 12:00,2026-08-11 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0317,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-11 18:00,2026-08-11 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0318,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-12 00:00,2026-08-12 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0319,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-12 06:00,2026-08-12 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0320,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-12 12:00,2026-08-12 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0321,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-12 18:00,2026-08-12 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0322,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-13 00:00,2026-08-13 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0323,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-13 06:00,2026-08-13 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0324,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-13 12:00,2026-08-13 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0325,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-13 18:00,2026-08-13 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0326,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-14 00:00,2026-08-14 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0327,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-14 06:00,2026-08-14 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0328,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-14 12:00,2026-08-14 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0329,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-14 18:00,2026-08-14 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0330,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-15 00:00,2026-08-15 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0331,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-15 06:00,2026-08-15 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0332,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-15 12:00,2026-08-15 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0333,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-15 18:00,2026-08-15 23:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0334,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-16 00:00,2026-08-16 05:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0335,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-16 06:00,2026-08-16 11:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0336,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|BUGANG,SPS,2,2026-08-16 12:00,2026-08-16 17:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0337,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-10 06:00,2026-08-10 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0338,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-10 12:00,2026-08-10 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0339,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-10 18:00,2026-08-11 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0340,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-11 00:00,2026-08-11 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0341,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-11 06:00,2026-08-11 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0342,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-11 12:00,2026-08-11 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0343,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-11 18:00,2026-08-12 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0344,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-12 00:00,2026-08-12 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0345,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-12 06:00,2026-08-12 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0346,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-12 12:00,2026-08-12 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0347,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-12 18:00,2026-08-13 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0348,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-13 00:00,2026-08-13 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0349,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-13 06:00,2026-08-13 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0350,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-13 12:00,2026-08-13 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0351,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-13 18:00,2026-08-14 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0352,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-14 00:00,2026-08-14 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0353,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-14 06:00,2026-08-14 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0354,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-14 12:00,2026-08-14 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0355,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-14 18:00,2026-08-15 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0356,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-15 00:00,2026-08-15 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0357,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-15 06:00,2026-08-15 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0358,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-15 12:00,2026-08-15 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0359,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-15 18:00,2026-08-16 02:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0360,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-16 00:00,2026-08-16 08:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0361,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-16 06:00,2026-08-16 14:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0362,GYEONGBU,BUSAN,BUGANG,BUSAN|YAKMOK|BUGANG,BUSAN|YAKMOK|BUGANG,SSS,3,2026-08-16 12:00,2026-08-16 20:00,296.3,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0363,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-10 06:00,2026-08-10 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0364,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-10 12:00,2026-08-10 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0365,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-10 18:00,2026-08-11 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0366,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-11 00:00,2026-08-11 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0367,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-11 06:00,2026-08-11 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0368,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-11 12:00,2026-08-11 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0369,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-11 18:00,2026-08-12 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0370,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-12 00:00,2026-08-12 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0371,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-12 06:00,2026-08-12 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0372,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-12 12:00,2026-08-12 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0373,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-12 18:00,2026-08-13 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0374,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-13 00:00,2026-08-13 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0375,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-13 06:00,2026-08-13 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0376,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-13 12:00,2026-08-13 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0377,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-13 18:00,2026-08-14 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0378,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-14 00:00,2026-08-14 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0379,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-14 06:00,2026-08-14 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0380,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-14 12:00,2026-08-14 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0381,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-14 18:00,2026-08-15 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0382,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-15 00:00,2026-08-15 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0383,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-15 06:00,2026-08-15 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0384,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-15 12:00,2026-08-15 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0385,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-15 18:00,2026-08-16 00:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0386,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-16 00:00,2026-08-16 06:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0387,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-16 06:00,2026-08-16 12:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0388,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|UIWANG,SPPS,2,2026-08-16 12:00,2026-08-16 18:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0389,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-10 06:00,2026-08-10 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0390,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-10 12:00,2026-08-10 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0391,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-10 18:00,2026-08-11 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0392,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-11 00:00,2026-08-11 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0393,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-11 06:00,2026-08-11 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0394,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-11 12:00,2026-08-11 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0395,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-11 18:00,2026-08-12 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0396,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-12 00:00,2026-08-12 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0397,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-12 06:00,2026-08-12 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0398,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-12 12:00,2026-08-12 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0399,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-12 18:00,2026-08-13 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0400,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-13 00:00,2026-08-13 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0401,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-13 06:00,2026-08-13 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0402,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-13 12:00,2026-08-13 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0403,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-13 18:00,2026-08-14 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0404,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-14 00:00,2026-08-14 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0405,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-14 06:00,2026-08-14 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0406,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-14 12:00,2026-08-14 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0407,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-14 18:00,2026-08-15 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0408,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-15 00:00,2026-08-15 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0409,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-15 06:00,2026-08-15 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0410,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-15 12:00,2026-08-15 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0411,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-15 18:00,2026-08-16 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0412,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-16 00:00,2026-08-16 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0413,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|YAKMOK|UIWANG,SSPS,3,2026-08-16 06:00,2026-08-16 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0414,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|BUGANG|UIWANG,SPSS,3,2026-08-10 06:00,2026-08-10 15:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0415,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|BUGANG|UIWANG,SPSS,3,2026-08-10 12:00,2026-08-10 21:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0416,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|BUGANG|UIWANG,SPSS,3,2026-08-10 18:00,2026-08-11 03:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
CAND0417,GYEONGBU,BUSAN,UIWANG,BUSAN|YAKMOK|BUGANG|UIWANG,BUSAN|BUGANG|UIWANG,SPSS,3,2026-08-11 00:00,2026-08-11 09:00,408.1,PROTOTYPE_SYNTHETIC,PROTOTYPE_6H_SYNTHETIC
